
===== [20260508-142929 8/225] g5 image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b16384 text-glyph-density-grid.mono.960x640.bs-od 960x640 76800 37437 48.75% 0.152
lz4 b32768 text-glyph-density-grid.mono.960x640.bs-od 960x640 76800 36974 48.14% 0.192
average_ratio=29.43%

===== [20260508-182702 17/90] lz4 image_sources/generated/2560x1440 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b512 dashboard-mixed-density.gray16.2560x1440.bs-od 2560x1440 1843200 570616 30.96% 3.480
lz4 b1024 dashboard-mixed-density.gray16.2560x1440.bs-od 2560x1440 1843200 531927 28.86% 2.784
lz4 b16384 dashboard-mixed-density.gray16.2560x1440.bs-od 2560x1440 1843200 453584 24.61% 1.786
lz4 b32768 dashboard-mixed-density.gray16.2560x1440.bs-od 2560x1440 1843200 447883 24.30% 2.127
lz4 b512 dashboard-mixed-density.gray4.2560x1440.bs-od 2560x1440 921600 303239 32.90% 1.535
lz4 b1024 dashboard-mixed-density.gray4.2560x1440.bs-od 2560x1440 921600 283309 30.74% 2.354
lz4 b16384 dashboard-mixed-density.gray4.2560x1440.bs-od 2560x1440 921600 236367 25.65% 2.627
lz4 b32768 dashboard-mixed-density.gray4.2560x1440.bs-od 2560x1440 921600 231605 25.13% 1.014
lz4 b512 dashboard-mixed-density.mono.2560x1440.bs-od 2560x1440 460800 156601 33.98% 1.061
lz4 b1024 dashboard-mixed-density.mono.2560x1440.bs-od 2560x1440 460800 145872 31.66% 0.875
lz4 b16384 dashboard-mixed-density.mono.2560x1440.bs-od 2560x1440 460800 124167 26.95% 0.585
lz4 b32768 dashboard-mixed-density.mono.2560x1440.bs-od 2560x1440 460800 120836 26.22% 0.809
lz4 b512 floorplan-thin-lines.gray16.2560x1440.bs-od 2560x1440 1843200 157036 8.52% 1.266
lz4 b1024 floorplan-thin-lines.gray16.2560x1440.bs-od 2560x1440 1843200 129375 7.02% 0.885
lz4 b16384 floorplan-thin-lines.gray16.2560x1440.bs-od 2560x1440 1843200 84771 4.60% 0.569
lz4 b32768 floorplan-thin-lines.gray16.2560x1440.bs-od 2560x1440 1843200 77901 4.23% 0.493
lz4 b512 floorplan-thin-lines.gray4.2560x1440.bs-od 2560x1440 921600 106134 11.52% 0.662
lz4 b1024 floorplan-thin-lines.gray4.2560x1440.bs-od 2560x1440 921600 90068 9.77% 0.926
lz4 b16384 floorplan-thin-lines.gray4.2560x1440.bs-od 2560x1440 921600 59946 6.50% 0.343
lz4 b32768 floorplan-thin-lines.gray4.2560x1440.bs-od 2560x1440 921600 57146 6.20% 1.161
lz4 b512 floorplan-thin-lines.mono.2560x1440.bs-od 2560x1440 460800 64572 14.01% 0.343
lz4 b1024 floorplan-thin-lines.mono.2560x1440.bs-od 2560x1440 460800 52701 11.44% 0.298
lz4 b16384 floorplan-thin-lines.mono.2560x1440.bs-od 2560x1440 460800 36122 7.84% 0.181
lz4 b32768 floorplan-thin-lines.mono.2560x1440.bs-od 2560x1440 460800 34941 7.58% 0.194
lz4 b512 menu-board-text-heavy.gray16.2560x1440.bs-od 2560x1440 1843200 1159522 62.91% 6.425
lz4 b1024 menu-board-text-heavy.gray16.2560x1440.bs-od 2560x1440 1843200 1115067 60.50% 6.260
lz4 b16384 menu-board-text-heavy.gray16.2560x1440.bs-od 2560x1440 1843200 1050984 57.02% 3.827
lz4 b32768 menu-board-text-heavy.gray16.2560x1440.bs-od 2560x1440 1843200 1045951 56.75% 4.343
lz4 b512 menu-board-text-heavy.gray4.2560x1440.bs-od 2560x1440 921600 579951 62.93% 4.045
lz4 b1024 menu-board-text-heavy.gray4.2560x1440.bs-od 2560x1440 921600 552825 59.99% 3.387
lz4 b16384 menu-board-text-heavy.gray4.2560x1440.bs-od 2560x1440 921600 507857 55.11% 2.474
lz4 b32768 menu-board-text-heavy.gray4.2560x1440.bs-od 2560x1440 921600 504772 54.77% 1.842
lz4 b512 menu-board-text-heavy.mono.2560x1440.bs-od 2560x1440 460800 226104 49.07% 1.138
lz4 b1024 menu-board-text-heavy.mono.2560x1440.bs-od 2560x1440 460800 214724 46.60% 1.263
lz4 b16384 menu-board-text-heavy.mono.2560x1440.bs-od 2560x1440 460800 196141 42.57% 1.243
lz4 b32768 menu-board-text-heavy.mono.2560x1440.bs-od 2560x1440 460800 193785 42.05% 0.978
lz4 b512 price-label-barcode-layout.gray16.2560x1440.bs-od 2560x1440 1843200 255367 13.85% 1.882
lz4 b1024 price-label-barcode-layout.gray16.2560x1440.bs-od 2560x1440 1843200 223217 12.11% 1.308
lz4 b16384 price-label-barcode-layout.gray16.2560x1440.bs-od 2560x1440 1843200 176283 9.56% 0.989
lz4 b32768 price-label-barcode-layout.gray16.2560x1440.bs-od 2560x1440 1843200 173007 9.39% 0.858
lz4 b512 price-label-barcode-layout.gray4.2560x1440.bs-od 2560x1440 921600 160239 17.39% 0.655
lz4 b1024 price-label-barcode-layout.gray4.2560x1440.bs-od 2560x1440 921600 144732 15.70% 0.917
lz4 b16384 price-label-barcode-layout.gray4.2560x1440.bs-od 2560x1440 921600 110661 12.01% 1.447
lz4 b32768 price-label-barcode-layout.gray4.2560x1440.bs-od 2560x1440 921600 106862 11.60% 0.523
lz4 b512 price-label-barcode-layout.mono.2560x1440.bs-od 2560x1440 460800 85325 18.52% 0.370
lz4 b1024 price-label-barcode-layout.mono.2560x1440.bs-od 2560x1440 460800 75322 16.35% 0.301
lz4 b16384 price-label-barcode-layout.mono.2560x1440.bs-od 2560x1440 460800 54364 11.80% 0.594
lz4 b32768 price-label-barcode-layout.mono.2560x1440.bs-od 2560x1440 460800 52865 11.47% 0.256
lz4 b512 price-tag-electronics-promo.gray16.2560x1440.bs-od 2560x1440 1843200 213365 11.58% 1.301
lz4 b1024 price-tag-electronics-promo.gray16.2560x1440.bs-od 2560x1440 1843200 187568 10.18% 1.395
lz4 b16384 price-tag-electronics-promo.gray16.2560x1440.bs-od 2560x1440 1843200 137482 7.46% 0.870
lz4 b32768 price-tag-electronics-promo.gray16.2560x1440.bs-od 2560x1440 1843200 133875 7.26% 0.999
lz4 b512 price-tag-electronics-promo.gray4.2560x1440.bs-od 2560x1440 921600 138418 15.02% 0.684
lz4 b1024 price-tag-electronics-promo.gray4.2560x1440.bs-od 2560x1440 921600 123385 13.39% 0.665
lz4 b16384 price-tag-electronics-promo.gray4.2560x1440.bs-od 2560x1440 921600 91691 9.95% 0.544
lz4 b32768 price-tag-electronics-promo.gray4.2560x1440.bs-od 2560x1440 921600 88737 9.63% 0.470
lz4 b512 price-tag-electronics-promo.mono.2560x1440.bs-od 2560x1440 460800 106224 23.05% 0.405
lz4 b1024 price-tag-electronics-promo.mono.2560x1440.bs-od 2560x1440 460800 96692 20.98% 0.696
lz4 b16384 price-tag-electronics-promo.mono.2560x1440.bs-od 2560x1440 460800 78801 17.10% 0.301
lz4 b32768 price-tag-electronics-promo.mono.2560x1440.bs-od 2560x1440 460800 76977 16.71% 0.348
lz4 b512 price-tag-grocery-shelf.gray16.2560x1440.bs-od 2560x1440 1843200 1111998 60.33% 5.190
lz4 b1024 price-tag-grocery-shelf.gray16.2560x1440.bs-od 2560x1440 1843200 1064364 57.75% 4.879
lz4 b16384 price-tag-grocery-shelf.gray16.2560x1440.bs-od 2560x1440 1843200 991679 53.80% 3.544
lz4 b32768 price-tag-grocery-shelf.gray16.2560x1440.bs-od 2560x1440 1843200 986589 53.53% 4.166
lz4 b512 price-tag-grocery-shelf.gray4.2560x1440.bs-od 2560x1440 921600 392108 42.55% 1.856
lz4 b1024 price-tag-grocery-shelf.gray4.2560x1440.bs-od 2560x1440 921600 373114 40.49% 1.707
lz4 b16384 price-tag-grocery-shelf.gray4.2560x1440.bs-od 2560x1440 921600 336036 36.46% 1.412
lz4 b32768 price-tag-grocery-shelf.gray4.2560x1440.bs-od 2560x1440 921600 332353 36.06% 1.463
lz4 b512 price-tag-grocery-shelf.mono.2560x1440.bs-od 2560x1440 460800 207623 45.06% 1.141
lz4 b1024 price-tag-grocery-shelf.mono.2560x1440.bs-od 2560x1440 460800 195155 42.35% 0.914
lz4 b16384 price-tag-grocery-shelf.mono.2560x1440.bs-od 2560x1440 460800 171021 37.11% 0.714
lz4 b32768 price-tag-grocery-shelf.mono.2560x1440.bs-od 2560x1440 460800 168444 36.55% 0.841
lz4 b512 price-tag-warehouse-markdown.gray16.2560x1440.bs-od 2560x1440 1843200 243582 13.22% 1.501
lz4 b1024 price-tag-warehouse-markdown.gray16.2560x1440.bs-od 2560x1440 1843200 218704 11.87% 1.413
lz4 b16384 price-tag-warehouse-markdown.gray16.2560x1440.bs-od 2560x1440 1843200 161418 8.76% 0.801
lz4 b32768 price-tag-warehouse-markdown.gray16.2560x1440.bs-od 2560x1440 1843200 156995 8.52% 0.938
lz4 b512 price-tag-warehouse-markdown.gray4.2560x1440.bs-od 2560x1440 921600 161299 17.50% 0.779
lz4 b1024 price-tag-warehouse-markdown.gray4.2560x1440.bs-od 2560x1440 921600 146852 15.93% 0.734
lz4 b16384 price-tag-warehouse-markdown.gray4.2560x1440.bs-od 2560x1440 921600 106290 11.53% 0.594
lz4 b32768 price-tag-warehouse-markdown.gray4.2560x1440.bs-od 2560x1440 921600 102962 11.17% 0.521
lz4 b512 price-tag-warehouse-markdown.mono.2560x1440.bs-od 2560x1440 460800 164314 35.66% 0.740
lz4 b1024 price-tag-warehouse-markdown.mono.2560x1440.bs-od 2560x1440 460800 153462 33.30% 0.546
lz4 b16384 price-tag-warehouse-markdown.mono.2560x1440.bs-od 2560x1440 460800 127523 27.67% 0.692
lz4 b32768 price-tag-warehouse-markdown.mono.2560x1440.bs-od 2560x1440 460800 124863 27.10% 0.554
lz4 b512 status-panel-large-numbers.gray16.2560x1440.bs-od 2560x1440 1843200 1067754 57.93% 4.747
lz4 b1024 status-panel-large-numbers.gray16.2560x1440.bs-od 2560x1440 1843200 1027923 55.77% 4.251
lz4 b16384 status-panel-large-numbers.gray16.2560x1440.bs-od 2560x1440 1843200 969480 52.60% 3.785
lz4 b32768 status-panel-large-numbers.gray16.2560x1440.bs-od 2560x1440 1843200 965466 52.38% 2.985
lz4 b512 status-panel-large-numbers.gray4.2560x1440.bs-od 2560x1440 921600 512951 55.66% 2.324
lz4 b1024 status-panel-large-numbers.gray4.2560x1440.bs-od 2560x1440 921600 487676 52.92% 2.310
lz4 b16384 status-panel-large-numbers.gray4.2560x1440.bs-od 2560x1440 921600 445161 48.30% 1.572
lz4 b32768 status-panel-large-numbers.gray4.2560x1440.bs-od 2560x1440 921600 441670 47.92% 1.546
lz4 b512 status-panel-large-numbers.mono.2560x1440.bs-od 2560x1440 460800 249244 54.09% 1.155
lz4 b1024 status-panel-large-numbers.mono.2560x1440.bs-od 2560x1440 460800 237152 51.47% 1.316
lz4 b16384 status-panel-large-numbers.mono.2560x1440.bs-od 2560x1440 460800 214458 46.54% 1.045
lz4 b32768 status-panel-large-numbers.mono.2560x1440.bs-od 2560x1440 460800 211803 45.96% 0.948
lz4 b512 text-glyph-density-grid.gray16.2560x1440.bs-od 2560x1440 1843200 1167089 63.32% 5.201
lz4 b1024 text-glyph-density-grid.gray16.2560x1440.bs-od 2560x1440 1843200 1126311 61.11% 4.446
lz4 b16384 text-glyph-density-grid.gray16.2560x1440.bs-od 2560x1440 1843200 1057459 57.37% 3.909
lz4 b32768 text-glyph-density-grid.gray16.2560x1440.bs-od 2560x1440 1843200 1050808 57.01% 3.538
lz4 b512 text-glyph-density-grid.gray4.2560x1440.bs-od 2560x1440 921600 616700 66.92% 2.536
lz4 b1024 text-glyph-density-grid.gray4.2560x1440.bs-od 2560x1440 921600 590593 64.08% 2.480
lz4 b16384 text-glyph-density-grid.gray4.2560x1440.bs-od 2560x1440 921600 542767 58.89% 2.126
lz4 b32768 text-glyph-density-grid.gray4.2560x1440.bs-od 2560x1440 921600 538022 58.38% 2.188
lz4 b512 text-glyph-density-grid.mono.2560x1440.bs-od 2560x1440 460800 286090 62.09% 1.110
lz4 b1024 text-glyph-density-grid.mono.2560x1440.bs-od 2560x1440 460800 272599 59.16% 1.163
lz4 b16384 text-glyph-density-grid.mono.2560x1440.bs-od 2560x1440 460800 247496 53.71% 1.157
lz4 b32768 text-glyph-density-grid.mono.2560x1440.bs-od 2560x1440 460800 244044 52.96% 1.021
average_ratio=32.54%

===== [20260508-182702 31/90] lz4 image_sources/photos/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b512 foliage-high-frequency.gray16.1024x576.bs-od 1024x576 294912 214488 72.73% 0.779
lz4 b1024 foliage-high-frequency.gray16.1024x576.bs-od 1024x576 294912 201260 68.24% 0.917
lz4 b16384 foliage-high-frequency.gray16.1024x576.bs-od 1024x576 294912 172064 58.34% 0.734
lz4 b32768 foliage-high-frequency.gray16.1024x576.bs-od 1024x576 294912 169615 57.51% 0.760
lz4 b512 foliage-high-frequency.gray4.1024x576.bs-od 1024x576 147456 121109 82.13% 0.428
lz4 b1024 foliage-high-frequency.gray4.1024x576.bs-od 1024x576 147456 116757 79.18% 0.361
lz4 b16384 foliage-high-frequency.gray4.1024x576.bs-od 1024x576 147456 102977 69.84% 0.473
lz4 b32768 foliage-high-frequency.gray4.1024x576.bs-od 1024x576 147456 100961 68.47% 0.612
lz4 b512 foliage-high-frequency.mono.1024x576.bs-od 1024x576 73728 71745 97.31% 0.168
lz4 b1024 foliage-high-frequency.mono.1024x576.bs-od 1024x576 73728 70606 95.77% 0.188
lz4 b16384 foliage-high-frequency.mono.1024x576.bs-od 1024x576 73728 67746 91.89% 0.176
lz4 b32768 foliage-high-frequency.mono.1024x576.bs-od 1024x576 73728 67455 91.49% 0.160
lz4 b512 interior-room-soft-tones.gray16.1024x576.bs-od 1024x576 294912 167998 56.97% 0.809
lz4 b1024 interior-room-soft-tones.gray16.1024x576.bs-od 1024x576 294912 157654 53.46% 0.671
lz4 b16384 interior-room-soft-tones.gray16.1024x576.bs-od 1024x576 294912 135917 46.09% 0.629
lz4 b32768 interior-room-soft-tones.gray16.1024x576.bs-od 1024x576 294912 134106 45.47% 0.574
lz4 b512 interior-room-soft-tones.gray4.1024x576.bs-od 1024x576 147456 97177 65.90% 0.364
lz4 b1024 interior-room-soft-tones.gray4.1024x576.bs-od 1024x576 147456 93424 63.36% 0.297
lz4 b16384 interior-room-soft-tones.gray4.1024x576.bs-od 1024x576 147456 83023 56.30% 0.392
lz4 b32768 interior-room-soft-tones.gray4.1024x576.bs-od 1024x576 147456 81680 55.39% 0.323
lz4 b512 interior-room-soft-tones.mono.1024x576.bs-od 1024x576 73728 73810 100.11% 0.093
lz4 b1024 interior-room-soft-tones.mono.1024x576.bs-od 1024x576 73728 73345 99.48% 0.093
lz4 b16384 interior-room-soft-tones.mono.1024x576.bs-od 1024x576 73728 72471 98.30% 0.093
lz4 b32768 interior-room-soft-tones.mono.1024x576.bs-od 1024x576 73728 72358 98.14% 0.087
lz4 b512 landscape-cloud-texture.gray16.1024x576.bs-od 1024x576 294912 207450 70.34% 0.863
lz4 b1024 landscape-cloud-texture.gray16.1024x576.bs-od 1024x576 294912 195694 66.36% 0.828
lz4 b16384 landscape-cloud-texture.gray16.1024x576.bs-od 1024x576 294912 172502 58.49% 0.588
lz4 b32768 landscape-cloud-texture.gray16.1024x576.bs-od 1024x576 294912 171353 58.10% 0.564
lz4 b512 landscape-cloud-texture.gray4.1024x576.bs-od 1024x576 147456 139997 94.94% 0.417
lz4 b1024 landscape-cloud-texture.gray4.1024x576.bs-od 1024x576 147456 134639 91.31% 0.359
lz4 b16384 landscape-cloud-texture.gray4.1024x576.bs-od 1024x576 147456 114922 77.94% 0.786
lz4 b32768 landscape-cloud-texture.gray4.1024x576.bs-od 1024x576 147456 112324 76.17% 0.510
lz4 b512 landscape-cloud-texture.mono.1024x576.bs-od 1024x576 73728 74046 100.43% 0.086
lz4 b1024 landscape-cloud-texture.mono.1024x576.bs-od 1024x576 73728 73495 99.68% 0.080
lz4 b16384 landscape-cloud-texture.mono.1024x576.bs-od 1024x576 73728 73074 99.11% 0.070
lz4 b32768 landscape-cloud-texture.mono.1024x576.bs-od 1024x576 73728 73051 99.08% 0.094
lz4 b512 product-shelf-detail.gray16.1024x576.bs-od 1024x576 294912 230260 78.08% 0.744
lz4 b1024 product-shelf-detail.gray16.1024x576.bs-od 1024x576 294912 219071 74.28% 0.791
lz4 b16384 product-shelf-detail.gray16.1024x576.bs-od 1024x576 294912 192599 65.31% 0.802
lz4 b32768 product-shelf-detail.gray16.1024x576.bs-od 1024x576 294912 190027 64.44% 0.796
lz4 b512 product-shelf-detail.gray4.1024x576.bs-od 1024x576 147456 124058 84.13% 0.244
lz4 b1024 product-shelf-detail.gray4.1024x576.bs-od 1024x576 147456 120556 81.76% 0.545
lz4 b16384 product-shelf-detail.gray4.1024x576.bs-od 1024x576 147456 108941 73.88% 0.381
lz4 b32768 product-shelf-detail.gray4.1024x576.bs-od 1024x576 147456 107275 72.75% 0.429
lz4 b512 product-shelf-detail.mono.1024x576.bs-od 1024x576 73728 69357 94.07% 0.129
lz4 b1024 product-shelf-detail.mono.1024x576.bs-od 1024x576 73728 68734 93.23% 0.099
lz4 b16384 product-shelf-detail.mono.1024x576.bs-od 1024x576 73728 67172 91.11% 0.298
lz4 b32768 product-shelf-detail.mono.1024x576.bs-od 1024x576 73728 66916 90.76% 0.156
average_ratio=77.66%

===== [20260508-182702 33/90] lz4 image_sources/photos/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4 b512 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 12083 79.23% 0.072
lz4 b1024 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 11641 76.33% 0.033
lz4 b16384 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 10793 70.77% 0.035
lz4 b32768 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 10793 70.77% 0.031
lz4 b512 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 6511 84.01% 0.018
lz4 b1024 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 6346 81.88% 0.018
lz4 b16384 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 5994 77.34% 0.014
lz4 b32768 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 5994 77.34% 0.015
lz4 b512 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3977 99.42% 0.006
lz4 b1024 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3952 98.80% 0.007
lz4 b16384 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3947 98.67% 0.005
lz4 b32768 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3947 98.67% 0.005
lz4 b512 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 9453 61.99% 0.031
lz4 b1024 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 9076 59.51% 0.027
lz4 b16384 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 8376 54.92% 0.026
lz4 b32768 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 8376 54.92% 0.027
lz4 b512 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 5453 70.36% 0.022
lz4 b1024 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 5305 68.45% 0.013
lz4 b16384 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 5065 65.35% 0.014
lz4 b32768 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 5065 65.35% 0.012
lz4 b512 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4030 100.75% 0.005
lz4 b1024 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4022 100.55% 0.004
lz4 b16384 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4010 100.25% 0.002
lz4 b32768 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4010 100.25% 0.002
lz4 b512 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 10806 70.86% 0.034
lz4 b1024 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 10279 67.40% 0.033
lz4 b16384 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 9482 62.18% 0.034
lz4 b32768 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 9482 62.18% 0.031
lz4 b512 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 7442 96.03% 0.018
lz4 b1024 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 7229 93.28% 0.018
lz4 b16384 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 6574 84.83% 0.017
lz4 b32768 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 6574 84.83% 0.018
lz4 b512 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3974 99.35% 0.006
lz4 b1024 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3957 98.92% 0.005
lz4 b16384 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3946 98.65% 0.005
lz4 b32768 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3946 98.65% 0.005
lz4 b512 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 12251 80.33% 0.036
lz4 b1024 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 11936 78.27% 0.034
lz4 b16384 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 11408 74.81% 0.031
lz4 b32768 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 11408 74.81% 0.033
lz4 b512 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6690 86.32% 0.016
lz4 b1024 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6583 84.94% 0.016
lz4 b16384 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6351 81.95% 0.014
lz4 b32768 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6351 81.95% 0.014
lz4 b512 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3510 87.75% 0.003
lz4 b1024 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3463 86.58% 0.005
lz4 b16384 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3440 86.00% 0.004
lz4 b32768 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3440 86.00% 0.005
average_ratio=81.72%

===== [20260508-182702 34/90] lz4hc image_sources/photos/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
lz4hc b512-l9 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 11262 73.85% 0.391
lz4hc b1024-l9 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 10672 69.98% 0.347
lz4hc b16384-l9 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 9213 60.41% 0.847
lz4hc b32768-l9 foliage-high-frequency.gray16.122x250.bs-od 122x250 15250 9213 60.41% 0.817
lz4hc b512-l9 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 6205 80.06% 0.169
lz4hc b1024-l9 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 6002 77.45% 0.170
lz4hc b16384-l9 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 5514 71.15% 0.289
lz4hc b32768-l9 foliage-high-frequency.gray4.122x250.bs-od 122x250 7750 5514 71.15% 0.288
lz4hc b512-l9 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3961 99.02% 0.067
lz4hc b1024-l9 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3930 98.25% 0.041
lz4hc b16384-l9 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3911 97.78% 0.034
lz4hc b32768-l9 foliage-high-frequency.mono.122x250.bs-od 122x250 4000 3911 97.78% 0.036
lz4hc b512-l9 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 8505 55.77% 0.362
lz4hc b1024-l9 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 7939 52.06% 0.444
lz4hc b16384-l9 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 6765 44.36% 1.007
lz4hc b32768-l9 interior-room-soft-tones.gray16.122x250.bs-od 122x250 15250 6765 44.36% 0.928
lz4hc b512-l9 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 5100 65.81% 0.231
lz4hc b1024-l9 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 4900 63.23% 0.190
lz4hc b16384-l9 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 4550 58.71% 0.468
lz4hc b32768-l9 interior-room-soft-tones.gray4.122x250.bs-od 122x250 7750 4550 58.71% 0.584
lz4hc b512-l9 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4029 100.72% 0.053
lz4hc b1024-l9 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4016 100.40% 0.041
lz4hc b16384-l9 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4009 100.23% 0.062
lz4hc b32768-l9 interior-room-soft-tones.mono.122x250.bs-od 122x250 4000 4009 100.23% 0.041
lz4hc b512-l9 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 9645 63.25% 0.438
lz4hc b1024-l9 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 8846 58.01% 0.545
lz4hc b16384-l9 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 6917 45.36% 1.697
lz4hc b32768-l9 landscape-cloud-texture.gray16.122x250.bs-od 122x250 15250 6917 45.36% 1.784
lz4hc b512-l9 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 7327 94.54% 0.239
lz4hc b1024-l9 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 7072 91.25% 0.136
lz4hc b16384-l9 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 6231 80.40% 0.126
lz4hc b32768-l9 landscape-cloud-texture.gray4.122x250.bs-od 122x250 7750 6231 80.40% 0.140
lz4hc b512-l9 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3966 99.15% 0.055
lz4hc b1024-l9 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3946 98.65% 0.047
lz4hc b16384-l9 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3929 98.22% 0.040
lz4hc b32768-l9 landscape-cloud-texture.mono.122x250.bs-od 122x250 4000 3929 98.22% 0.041
lz4hc b512-l9 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 11740 76.98% 0.302
lz4hc b1024-l9 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 11304 74.12% 0.335
lz4hc b16384-l9 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 10432 68.41% 0.446
lz4hc b32768-l9 product-shelf-detail.gray16.122x250.bs-od 122x250 15250 10432 68.41% 0.527
lz4hc b512-l9 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6518 84.10% 0.144
lz4hc b1024-l9 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6354 81.99% 0.189
lz4hc b16384-l9 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6057 78.15% 0.200
lz4hc b32768-l9 product-shelf-detail.gray4.122x250.bs-od 122x250 7750 6057 78.15% 0.272
lz4hc b512-l9 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3474 86.85% 0.070
lz4hc b1024-l9 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3430 85.75% 0.048
lz4hc b16384-l9 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3391 84.78% 0.032
lz4hc b32768-l9 product-shelf-detail.mono.122x250.bs-od 122x250 4000 3391 84.78% 0.038
average_ratio=77.23%

===== [20260508-182702 35/90] lz4 image_sources/photos/128x296 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
