
===== [1/135] zlib image_sources/generated/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f128 diagonal-hatch-multi-angle-mono.mono.128x296.bs-1bppstreams 128x296 4736 7187 151.75% 0.165
g5 perplane-f256 diagonal-hatch-multi-angle-mono.mono.128x296.bs-1bppstreams 128x296 4736 7187 151.75% 0.215
g5 perplane-f128 mixed-entropy-bands-gray16.gray16.128x296.bs-1bppstreams 128x296 18944 10521 55.54% 0.391
g5 perplane-f256 mixed-entropy-bands-gray16.gray16.128x296.bs-1bppstreams 128x296 18944 10521 55.54% 0.369
g5 perplane-f128 random-noise-bwgbry.bwgbry.128x296.bs-1bppstreams 128x296 18944 29938 158.03% 1.029
g5 perplane-f256 random-noise-bwgbry.bwgbry.128x296.bs-1bppstreams 128x296 18944 29938 158.03% 0.992
g5 perplane-f128 random-noise-bwr.bwr.128x296.bs-1bppstreams 128x296 9472 19481 205.67% 0.619
g5 perplane-f256 random-noise-bwr.bwr.128x296.bs-1bppstreams 128x296 9472 19481 205.67% 0.596
g5 perplane-f128 random-noise-bwry.bwry.128x296.bs-1bppstreams 128x296 9472 19987 211.01% 0.641
g5 perplane-f256 random-noise-bwry.bwry.128x296.bs-1bppstreams 128x296 9472 19987 211.01% 0.596
g5 perplane-f128 random-noise-bwy.bwy.128x296.bs-1bppstreams 128x296 9472 19259 203.33% 0.583
g5 perplane-f256 random-noise-bwy.bwy.128x296.bs-1bppstreams 128x296 9472 19259 203.33% 0.666
g5 perplane-f128 random-noise-gray16.gray16.128x296.bs-1bppstreams 128x296 18944 40136 211.87% 1.346
g5 perplane-f256 random-noise-gray16.gray16.128x296.bs-1bppstreams 128x296 18944 40136 211.87% 1.362
g5 perplane-f128 random-noise-mono.mono.128x296.bs-1bppstreams 128x296 4736 10047 212.14% 0.319
g5 perplane-f256 random-noise-mono.mono.128x296.bs-1bppstreams 128x296 4736 10047 212.14% 0.304
g5 virtual-f64 smooth-gradient-dither-trap.gray16.128x296.bs-1bppstreams 128x296 18944 8270 43.65% 0.346
g5 perplane-f128 smooth-gradient-dither-trap.gray16.128x296.bs-1bppstreams 128x296 18944 8288 43.75% 0.370
g5 perplane-f256 smooth-gradient-dither-trap.gray16.128x296.bs-1bppstreams 128x296 18944 8288 43.75% 0.333
g5 perplane-f128 smooth-gradient-dither-trap.gray4.128x296.bs-1bppstreams 128x296 9472 11731 123.85% 0.329
g5 perplane-f256 smooth-gradient-dither-trap.gray4.128x296.bs-1bppstreams 128x296 9472 11731 123.85% 0.332
g5 perplane-f128 smooth-gradient-dither-trap.mono.128x296.bs-1bppstreams 128x296 4736 12350 260.77% 0.260
g5 perplane-f256 smooth-gradient-dither-trap.mono.128x296.bs-1bppstreams 128x296 4736 12350 260.77% 0.242
average_ratio=155.67%

===== [100/135] zlib image_sources/stress/1360x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 1536 0.47% 0.925
zlib l9-ws9 checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 1560 0.48% 7.178
zlib l9-ws12 checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 1234 0.38% 2.864
zlib l9-ws15 checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 1022 0.31% 1.108
zlib current checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 186 0.11% 0.341
zlib l9-ws9 checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 186 0.11% 3.540
zlib l9-ws12 checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 186 0.11% 0.716
zlib l9-ws15 checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 186 0.11% 0.272
zlib current checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 1408 0.86% 0.722
zlib l9-ws9 checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 822 0.50% 3.895
zlib l9-ws12 checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 728 0.45% 0.989
zlib l9-ws15 checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 728 0.45% 0.499
zlib current checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 186 0.11% 0.265
zlib l9-ws9 checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 186 0.11% 3.486
zlib l9-ws12 checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 186 0.11% 0.706
zlib l9-ws15 checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 186 0.11% 0.366
zlib current checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 1796 0.55% 0.696
zlib l9-ws9 checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 3432 1.05% 7.112
zlib l9-ws12 checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 1376 0.42% 1.855
zlib l9-ws15 checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 1270 0.39% 1.150
zlib current checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 1164 1.43% 0.611
zlib l9-ws9 checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 592 0.73% 2.197
zlib l9-ws12 checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 383 0.47% 0.432
zlib l9-ws15 checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 383 0.47% 0.196
zlib current checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 657 0.81% 0.275
zlib l9-ws9 checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 399 0.49% 1.899
zlib l9-ws12 checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 348 0.43% 0.459
zlib l9-ws15 checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 348 0.43% 0.275
zlib current color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 182 0.11% 0.271
zlib l9-ws9 color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 182 0.11% 3.567
zlib l9-ws12 color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 182 0.11% 0.759
zlib l9-ws15 color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 182 0.11% 0.338
zlib current color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 1408 0.86% 0.740
zlib l9-ws9 color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 822 0.50% 4.003
zlib l9-ws12 color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 728 0.45% 0.914
zlib l9-ws15 color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 728 0.45% 0.570
zlib current color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 182 0.11% 0.370
zlib l9-ws9 color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 182 0.11% 3.778
zlib l9-ws12 color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 182 0.11% 0.711
zlib l9-ws15 color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 182 0.11% 0.315
zlib current diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 6735 8.25% 0.198
zlib l9-ws9 diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 75270 92.24% 2.151
zlib l9-ws12 diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 50827 62.29% 0.910
zlib l9-ws15 diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 6735 8.25% 0.228
zlib current mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 67300 20.62% 1.469
zlib l9-ws9 mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 70138 21.49% 7.731
zlib l9-ws12 mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 67011 20.53% 1.913
zlib l9-ws15 mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 66915 20.50% 1.576
zlib current random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 220775 67.64% 18.435
zlib l9-ws9 random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 213818 65.51% 9.607
zlib l9-ws12 random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 218269 66.87% 6.730
zlib l9-ws15 random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 220775 67.64% 18.946
zlib current random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 131327 80.47% 4.207
zlib l9-ws9 random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 131067 80.31% 4.622
zlib l9-ws12 random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 131265 80.43% 2.252
zlib l9-ws15 random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 131327 80.47% 4.080
zlib current random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 163256 100.03% 2.303
zlib l9-ws9 random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 163547 100.21% 4.627
zlib l9-ws12 random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 163554 100.22% 1.753
zlib l9-ws15 random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 163256 100.03% 2.257
zlib current random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 131310 80.46% 3.833
zlib l9-ws9 random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 131065 80.31% 4.290
zlib l9-ws12 random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 131248 80.42% 2.371
zlib l9-ws15 random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 131310 80.46% 4.018
zlib current random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 326506 100.03% 4.533
zlib l9-ws9 random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 327093 100.21% 8.746
zlib l9-ws12 random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 327115 100.22% 3.688
zlib l9-ws15 random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 326506 100.03% 4.668
zlib current random-noise-mono.mono.1360x480.bs-od 1360x480 81600 81631 100.04% 0.956
zlib l9-ws9 random-noise-mono.mono.1360x480.bs-od 1360x480 81600 81777 100.22% 2.161
zlib l9-ws12 random-noise-mono.mono.1360x480.bs-od 1360x480 81600 81785 100.23% 0.931
zlib l9-ws15 random-noise-mono.mono.1360x480.bs-od 1360x480 81600 81631 100.04% 1.073
zlib current smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 49824 15.26% 7.178
zlib l9-ws9 smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 63349 19.41% 9.111
zlib l9-ws12 smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 56255 17.23% 7.357
zlib l9-ws15 smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 48737 14.93% 20.362
zlib current smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 44703 27.39% 4.593
zlib l9-ws9 smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 48332 29.62% 5.083
zlib l9-ws12 smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 45293 27.75% 7.034
zlib l9-ws15 smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 43925 26.91% 17.293
zlib current smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 62607 76.72% 3.374
zlib l9-ws9 smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 64859 79.48% 2.645
zlib l9-ws12 smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 62645 76.77% 2.202
zlib l9-ws15 smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 62495 76.59% 5.846
average_ratio=34.17%

===== [101/135] heatshrink image_sources/stress/1360x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 37740 11.56% 1.051
heatshrink w11-l5 checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 22447 6.88% 1.008
heatshrink w13-l6 checkerboard-bwgbry-1px.bwgbry.1360x480.bs-od 1360x480 326400 12765 3.91% 1.191
heatshrink w9-l4 checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 17854 10.94% 0.441
heatshrink w11-l5 checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 10841 6.64% 0.293
heatshrink w13-l6 checkerboard-bwr-1px.bwr.1360x480.bs-od 1360x480 163200 6379 3.91% 0.254
heatshrink w9-l4 checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 19020 11.65% 0.661
heatshrink w11-l5 checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 10847 6.65% 0.579
heatshrink w13-l6 checkerboard-bwry-1px.bwry.1360x480.bs-od 1360x480 163200 6387 3.91% 0.634
heatshrink w9-l4 checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 17854 10.94% 0.463
heatshrink w11-l5 checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 10841 6.64% 0.288
heatshrink w13-l6 checkerboard-bwy-1px.bwy.1360x480.bs-od 1360x480 163200 6379 3.91% 0.236
heatshrink w9-l4 checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 39600 12.13% 0.881
heatshrink w11-l5 checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 22454 6.88% 0.702
heatshrink w13-l6 checkerboard-gray16-1px.gray16.1360x480.bs-od 1360x480 326400 13218 4.05% 0.989
heatshrink w9-l4 checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 8929 10.94% 0.375
heatshrink w11-l5 checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 5426 6.65% 0.304
heatshrink w13-l6 checkerboard-mono-1px.mono.1360x480.bs-od 1360x480 81600 3193 3.91% 0.331
heatshrink w9-l4 checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 9243 11.33% 0.336
heatshrink w11-l5 checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 5424 6.65% 0.300
heatshrink w13-l6 checkerboard-mono-2px.mono.1360x480.bs-od 1360x480 81600 3195 3.92% 0.337
heatshrink w9-l4 color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 17852 10.94% 0.394
heatshrink w11-l5 color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 10839 6.64% 0.288
heatshrink w13-l6 color-plane-interleave-bwr.bwr.1360x480.bs-od 1360x480 163200 6377 3.91% 0.291
heatshrink w9-l4 color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 19020 11.65% 0.667
heatshrink w11-l5 color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 10847 6.65% 0.528
heatshrink w13-l6 color-plane-interleave-bwry.bwry.1360x480.bs-od 1360x480 163200 6387 3.91% 0.705
heatshrink w9-l4 color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 17852 10.94% 0.394
heatshrink w11-l5 color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 10839 6.64% 0.305
heatshrink w13-l6 color-plane-interleave-bwy.bwy.1360x480.bs-od 1360x480 163200 6377 3.91% 0.258
heatshrink w9-l4 diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 91172 111.73% 3.552
heatshrink w11-l5 diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 91795 112.49% 5.152
heatshrink w13-l6 diagonal-hatch-multi-angle-mono.mono.1360x480.bs-od 1360x480 81600 9407 11.53% 0.819
heatshrink w9-l4 mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 105572 32.34% 3.794
heatshrink w11-l5 mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 91606 28.07% 4.476
heatshrink w13-l6 mixed-entropy-bands-gray16.gray16.1360x480.bs-od 1360x480 326400 83813 25.68% 6.962
heatshrink w9-l4 random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 324682 99.47% 16.287
heatshrink w11-l5 random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 350928 107.51% 40.393
heatshrink w13-l6 random-noise-bwgbry.bwgbry.1360x480.bs-od 1360x480 326400 331971 101.71% 105.676
heatshrink w9-l4 random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 177778 108.93% 7.356
heatshrink w11-l5 random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 182820 112.02% 12.281
heatshrink w13-l6 random-noise-bwr.bwr.1360x480.bs-od 1360x480 163200 181570 111.26% 31.214
heatshrink w9-l4 random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 182969 112.11% 7.292
heatshrink w11-l5 random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 183569 112.48% 8.555
heatshrink w13-l6 random-noise-bwry.bwry.1360x480.bs-od 1360x480 163200 183537 112.46% 14.969
heatshrink w9-l4 random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 177804 108.95% 7.336
heatshrink w11-l5 random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 182805 112.01% 12.047
heatshrink w13-l6 random-noise-bwy.bwy.1360x480.bs-od 1360x480 163200 181481 111.20% 31.095
heatshrink w9-l4 random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 365934 112.11% 14.736
heatshrink w11-l5 random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 367137 112.48% 18.145
heatshrink w13-l6 random-noise-gray16.gray16.1360x480.bs-od 1360x480 326400 367063 112.46% 30.301
heatshrink w9-l4 random-noise-mono.mono.1360x480.bs-od 1360x480 81600 91485 112.11% 3.671
heatshrink w11-l5 random-noise-mono.mono.1360x480.bs-od 1360x480 81600 91785 112.48% 4.351
heatshrink w13-l6 random-noise-mono.mono.1360x480.bs-od 1360x480 81600 91771 112.46% 7.693
heatshrink w9-l4 smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 117487 35.99% 6.280
heatshrink w11-l5 smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 77009 23.59% 12.828
heatshrink w13-l6 smooth-gradient-dither-trap.gray16.1360x480.bs-od 1360x480 326400 66349 20.33% 30.300
heatshrink w9-l4 smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 71761 43.97% 5.261
heatshrink w11-l5 smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 63166 38.70% 11.033
heatshrink w13-l6 smooth-gradient-dither-trap.gray4.1360x480.bs-od 1360x480 163200 58309 35.73% 26.172
heatshrink w9-l4 smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 76042 93.19% 3.471
heatshrink w11-l5 smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 77698 95.22% 6.198
heatshrink w13-l6 smooth-gradient-dither-trap.mono.1360x480.bs-od 1360x480 81600 76628 93.91% 14.708
average_ratio=47.71%

===== [102/135] g5 image_sources/stress/1360x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms

===== [103/135] zlib image_sources/stress/152x296 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current checkerboard-bwgbry-1px.bwgbry.152x296.bs-od 152x296 22496 149 0.66% 0.040
zlib l9-ws9 checkerboard-bwgbry-1px.bwgbry.152x296.bs-od 152x296 22496 616 2.74% 0.529
zlib l9-ws12 checkerboard-bwgbry-1px.bwgbry.152x296.bs-od 152x296 22496 148 0.66% 0.090
zlib l9-ws15 checkerboard-bwgbry-1px.bwgbry.152x296.bs-od 152x296 22496 148 0.66% 0.047
zlib current checkerboard-bwr-1px.bwr.152x296.bs-od 152x296 11248 76 0.68% 0.023
zlib l9-ws9 checkerboard-bwr-1px.bwr.152x296.bs-od 152x296 11248 75 0.67% 0.250
zlib l9-ws12 checkerboard-bwr-1px.bwr.152x296.bs-od 152x296 11248 75 0.67% 0.038
zlib l9-ws15 checkerboard-bwr-1px.bwr.152x296.bs-od 152x296 11248 75 0.67% 0.026
zlib current checkerboard-bwry-1px.bwry.152x296.bs-od 152x296 11248 80 0.71% 0.021
zlib l9-ws9 checkerboard-bwry-1px.bwry.152x296.bs-od 152x296 11248 76 0.68% 0.244
zlib l9-ws12 checkerboard-bwry-1px.bwry.152x296.bs-od 152x296 11248 76 0.68% 0.033
zlib l9-ws15 checkerboard-bwry-1px.bwry.152x296.bs-od 152x296 11248 76 0.68% 0.023
zlib current checkerboard-bwy-1px.bwy.152x296.bs-od 152x296 11248 76 0.68% 0.024
zlib l9-ws9 checkerboard-bwy-1px.bwy.152x296.bs-od 152x296 11248 75 0.67% 0.228
zlib l9-ws12 checkerboard-bwy-1px.bwy.152x296.bs-od 152x296 11248 75 0.67% 0.035
zlib l9-ws15 checkerboard-bwy-1px.bwy.152x296.bs-od 152x296 11248 75 0.67% 0.021
zlib current checkerboard-gray16-1px.gray16.152x296.bs-od 152x296 22496 213 0.95% 0.040
zlib l9-ws9 checkerboard-gray16-1px.gray16.152x296.bs-od 152x296 22496 680 3.02% 0.515
zlib l9-ws12 checkerboard-gray16-1px.gray16.152x296.bs-od 152x296 22496 213 0.95% 0.106
zlib l9-ws15 checkerboard-gray16-1px.gray16.152x296.bs-od 152x296 22496 213 0.95% 0.044
zlib current checkerboard-mono-1px.mono.152x296.bs-od 152x296 5624 46 0.82% 0.030
zlib l9-ws9 checkerboard-mono-1px.mono.152x296.bs-od 152x296 5624 46 0.82% 0.108
zlib l9-ws12 checkerboard-mono-1px.mono.152x296.bs-od 152x296 5624 46 0.82% 0.019
zlib l9-ws15 checkerboard-mono-1px.mono.152x296.bs-od 152x296 5624 46 0.82% 0.033
zlib current checkerboard-mono-2px.mono.152x296.bs-od 152x296 5624 51 0.91% 0.031
zlib l9-ws9 checkerboard-mono-2px.mono.152x296.bs-od 152x296 5624 50 0.89% 0.105
zlib l9-ws12 checkerboard-mono-2px.mono.152x296.bs-od 152x296 5624 50 0.89% 0.012
zlib l9-ws15 checkerboard-mono-2px.mono.152x296.bs-od 152x296 5624 50 0.89% 0.035
zlib current color-plane-interleave-bwr.bwr.152x296.bs-od 152x296 11248 35 0.31% 0.026
zlib l9-ws9 color-plane-interleave-bwr.bwr.152x296.bs-od 152x296 11248 35 0.31% 0.223
zlib l9-ws12 color-plane-interleave-bwr.bwr.152x296.bs-od 152x296 11248 35 0.31% 0.033
zlib l9-ws15 color-plane-interleave-bwr.bwr.152x296.bs-od 152x296 11248 35 0.31% 0.021
zlib current color-plane-interleave-bwry.bwry.152x296.bs-od 152x296 11248 80 0.71% 0.018
zlib l9-ws9 color-plane-interleave-bwry.bwry.152x296.bs-od 152x296 11248 76 0.68% 0.247
zlib l9-ws12 color-plane-interleave-bwry.bwry.152x296.bs-od 152x296 11248 76 0.68% 0.036
zlib l9-ws15 color-plane-interleave-bwry.bwry.152x296.bs-od 152x296 11248 76 0.68% 0.024
zlib current color-plane-interleave-bwy.bwy.152x296.bs-od 152x296 11248 35 0.31% 0.018
zlib l9-ws9 color-plane-interleave-bwy.bwy.152x296.bs-od 152x296 11248 35 0.31% 0.243
zlib l9-ws12 color-plane-interleave-bwy.bwy.152x296.bs-od 152x296 11248 35 0.31% 0.034
zlib l9-ws15 color-plane-interleave-bwy.bwy.152x296.bs-od 152x296 11248 35 0.31% 0.027
zlib current diagonal-hatch-multi-angle-mono.mono.152x296.bs-od 152x296 5624 1840 32.72% 0.059
zlib l9-ws9 diagonal-hatch-multi-angle-mono.mono.152x296.bs-od 152x296 5624 5234 93.07% 0.139
zlib l9-ws12 diagonal-hatch-multi-angle-mono.mono.152x296.bs-od 152x296 5624 1840 32.72% 0.024
zlib l9-ws15 diagonal-hatch-multi-angle-mono.mono.152x296.bs-od 152x296 5624 1840 32.72% 0.068
zlib current mixed-entropy-bands-gray16.gray16.152x296.bs-od 152x296 22496 4899 21.78% 0.066
zlib l9-ws9 mixed-entropy-bands-gray16.gray16.152x296.bs-od 152x296 22496 5292 23.52% 0.517
zlib l9-ws12 mixed-entropy-bands-gray16.gray16.152x296.bs-od 152x296 22496 4879 21.69% 0.163
zlib l9-ws15 mixed-entropy-bands-gray16.gray16.152x296.bs-od 152x296 22496 4884 21.71% 0.109
zlib current random-noise-bwgbry.bwgbry.152x296.bs-od 152x296 22496 15133 67.27% 0.577
zlib l9-ws9 random-noise-bwgbry.bwgbry.152x296.bs-od 152x296 22496 14759 65.61% 0.547
zlib l9-ws12 random-noise-bwgbry.bwgbry.152x296.bs-od 152x296 22496 15078 67.03% 0.424
zlib l9-ws15 random-noise-bwgbry.bwgbry.152x296.bs-od 152x296 22496 15133 67.27% 0.569
zlib current random-noise-bwr.bwr.152x296.bs-od 152x296 11248 9062 80.57% 0.119
zlib l9-ws9 random-noise-bwr.bwr.152x296.bs-od 152x296 11248 9048 80.44% 0.270
zlib l9-ws12 random-noise-bwr.bwr.152x296.bs-od 152x296 11248 9062 80.57% 0.096
zlib l9-ws15 random-noise-bwr.bwr.152x296.bs-od 152x296 11248 9062 80.57% 0.113
zlib current random-noise-bwry.bwry.152x296.bs-od 152x296 11248 11259 100.10% 0.084
zlib l9-ws9 random-noise-bwry.bwry.152x296.bs-od 152x296 11248 11289 100.36% 0.274
zlib l9-ws12 random-noise-bwry.bwry.152x296.bs-od 152x296 11248 11291 100.38% 0.111
zlib l9-ws15 random-noise-bwry.bwry.152x296.bs-od 152x296 11248 11259 100.10% 0.074
zlib current random-noise-bwy.bwy.152x296.bs-od 152x296 11248 9060 80.55% 0.108
zlib l9-ws9 random-noise-bwy.bwy.152x296.bs-od 152x296 11248 9047 80.43% 0.260
zlib l9-ws12 random-noise-bwy.bwy.152x296.bs-od 152x296 11248 9060 80.55% 0.107
zlib l9-ws15 random-noise-bwy.bwy.152x296.bs-od 152x296 11248 9060 80.55% 0.120
zlib current random-noise-gray16.gray16.152x296.bs-od 152x296 22496 22512 100.07% 0.170
zlib l9-ws9 random-noise-gray16.gray16.152x296.bs-od 152x296 22496 22572 100.34% 0.657
zlib l9-ws12 random-noise-gray16.gray16.152x296.bs-od 152x296 22496 22544 100.21% 0.199
zlib l9-ws15 random-noise-gray16.gray16.152x296.bs-od 152x296 22496 22512 100.07% 0.166
zlib current random-noise-mono.mono.152x296.bs-od 152x296 5624 5635 100.20% 0.056
zlib l9-ws9 random-noise-mono.mono.152x296.bs-od 152x296 5624 5668 100.78% 0.131
zlib l9-ws12 random-noise-mono.mono.152x296.bs-od 152x296 5624 5635 100.20% 0.027
zlib l9-ws15 random-noise-mono.mono.152x296.bs-od 152x296 5624 5635 100.20% 0.064
zlib current smooth-gradient-dither-trap.gray16.152x296.bs-od 152x296 22496 4074 18.11% 0.334
zlib l9-ws9 smooth-gradient-dither-trap.gray16.152x296.bs-od 152x296 22496 4251 18.90% 0.656
zlib l9-ws12 smooth-gradient-dither-trap.gray16.152x296.bs-od 152x296 22496 3987 17.72% 0.852
zlib l9-ws15 smooth-gradient-dither-trap.gray16.152x296.bs-od 152x296 22496 4010 17.83% 1.285
zlib current smooth-gradient-dither-trap.gray4.152x296.bs-od 152x296 11248 3849 34.22% 0.206
zlib l9-ws9 smooth-gradient-dither-trap.gray4.152x296.bs-od 152x296 11248 3889 34.58% 0.380
zlib l9-ws12 smooth-gradient-dither-trap.gray4.152x296.bs-od 152x296 11248 3781 33.61% 0.745
