status,algorithm,variant,input_file,output_file,width,height,input_bytes,compressed_bytes,ratio,avg_ms,runs,error
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.zlib.l9-ws9.dat,1024,576,147456,15698,0.10645888,4.069514,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.zlib.l9-ws12.dat,1024,576,147456,12890,0.08741591,4.591851,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.zlib.l9-ws15.dat,1024,576,147456,12696,0.08610026,4.683544,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.zlib.current.dat,1024,576,73728,5675,0.07697211,0.519312,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.zlib.l9-ws9.dat,1024,576,73728,7777,0.10548231,2.020744,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.zlib.l9-ws12.dat,1024,576,73728,5506,0.0746799,2.604489,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.mono.1024x576.zlib.l9-ws15.dat,1024,576,73728,5474,0.07424588,3.300722,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.zlib.current.dat,1024,576,294912,17265,0.05854289,1.923295,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.zlib.l9-ws9.dat,1024,576,294912,21983,0.07454088,8.237598,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-electronics-promo.gray16.1024x576.zlib.l9-ws12.dat,1024,576,294912,16572,0.05619303,8.139665,120,
